303	2.18927
304	3.52865
305	3.52865
306	3.52865
307	3.52865
308	4.36681
309	2.18232
310	2.18232
311	2.20518
312	2.74906
313	2.4122
314	2.4122
315	1.43974
316	1.43974
317	1.43974
318	1.43974
319	2.19814
320	2.19814
321	2.19814
322	2.40257
323	2.40257
324	2.40257
325	1.05298
326	1.05298
327	1.05298
328	1.05298
329	1.05298
330	1.05298
331	1.05298
332	1.05298
333	1.05298
334	1.73963
335	2.07702
336	2.07702
337	2.07702
338	0.531563
339	0.531563
340	-1.53091
341	-1.30226
342	-1.19473
343	-1.19473
344	-1.19473
345	-1.19473
346	-1.19473
347	-1.19473
348	-1.19473
349	-1.19473
350	-1.06487
351	-1.06487
352	-1.06487
353	-1.06487
354	-1.06487
355	-1.06487
356	-1.06487
357	-1.06487
358	-1.06487
359	-1.06487
360	-1.06487
361	-1.06487
362	-1.06487
363	-1.06487
364	-1.06487
365	-1.06487
366	-1.72583
367	-1.72583
368	-1.31851
369	-1.16667
370	-1.16667
371	-1.16667
372	-1.16667
373	-1.16667
374	-1.16667
375	-1.16667
376	-1.16667
377	-1.16667
378	-1.16667
379	-1.16667
380	-1.16667
381	-1.12742
382	-1.12742
383	-1.12742
384	-1.12742
385	-1.87454
386	-1.87454
387	-1.87454
388	-1.87454
389	-2.63332
390	-2.41247
391	-2.41247
392	-2.41247
393	-1.92416
394	-0.792325
395	-0.492249
396	-1.43918
397	-1.43918
398	-1.43918
399	-1.43918
400	-1.60829
401	-1.02108
402	-1.02108
403	-1.02108
404	-1.24479
405	-2.53692
406	-2.53692
407	-2.47615
408	-2.47615
409	-1.39114
410	-1.39114
411	-1.39114
412	-1.39114
413	-1.39114
414	-1.39114
415	-1.39114
416	-1.39114
417	-1.39682
418	-1.39682
419	-1.39682
420	-1.77141
421	-1.77141
422	-2.41369
423	-1.63167
424	-1.63167
425	-1.63167
426	-1.63167
427	-1.63167
428	-1.63167
429	-1.63167
430	-2.95735
431	-2.95735
432	-2.95735
433	-2.44974
434	-2.44974
435	-2.44974
436	-1.64845
437	-1.64845
438	-1.64845
439	-1.64845
440	-1.64845
441	-1.72367
442	-1.72367
443	-1.72367
444	-2.08225
445	-2.08225
446	-0.672459
447	-0.672459
448	-1.05124
449	-1.05124
450	-1.05124
451	-1.38807
452	-1.38807
453	-1.38807
454	-1.44889
455	-1.44889
456	-1.00591
457	-1.27139
458	-1.27139
459	-0.992733
460	-1.6843
461	-1.76697
462	-1.76697
463	-1.76697
464	-1.68304
465	-1.68304
466	-1.24499
467	-1.24499
468	-1.39645
469	-1.56266
470	-1.56266
471	-1.56266
472	-1.56266
473	-1.56266
474	-1.56266
475	-1.56266
476	-1.56266
477	-1.29322
478	-1.29322
479	-0.901689
480	-0.901689
481	-0.901689
482	-0.901689
483	-0.901689
484	-0.901689
485	-0.901689
486	-0.901689
487	-0.901689
488	-1.75421
489	-2.78203
490	-2.78203
491	-2.53289
492	-2.53289
493	-2.01131
494	-2.01131
495	-0.748969
496	-0.748969
497	-0.748969
498	1.53576
499	1.53576
500	1.53576
501	1.36617
502	1.36617
503	1.36617
504	1.36617
505	1.36617
506	0.929339
507	0.929339
508	0.929339
509	0.929339
510	0.929339
511	0.929339
512	0.929339
513	1.63264
514	1.63264
515	1.63264
516	1.63264
517	1.63264
518	1.62827
519	1.62827
520	1.59891
521	1.59891
522	1.59891
523	1.59891
524	1.59891
525	2.08454
526	2.45821
527	1.19087
528	1.19087
529	1.19087
530	1.19087
531	1.19087
532	1.40327
533	1.40327
534	2.65045
535	2.24381
536	2.24381
537	2.24381
538	1.90354
539	1.81782
540	1.03921
541	1.03921
542	0.955606
543	1.54661
544	1.39048
545	1.43635
546	1.43635
547	1.5239
548	1.45437
549	1.45437
550	1.45437
551	1.45437
552	0.947971
553	0.947971
554	0.947971
555	0.947971
556	1.23785
557	1.14941
558	1.31182
559	1.31182
560	1.4659
561	0.928321
562	0.928321
563	0.928321
564	0.928321
565	0.982709
566	0.982709
567	0.982709
568	0.982709
569	1.18846
570	1.18846
571	1.18846
572	1.18846
573	2.05515
574	1.31012
575	1.31012
576	1.31012
577	1.31012
578	1.31012
579	1.31012
580	1.31529
581	1.31529
582	1.31529
583	1.31529
584	1.31529
585	2.39831
586	1.39131
587	1.23067
588	1.17318
589	1.85579
590	1.85579
591	1.20448
592	1.20448
593	0.683869
594	0.683869
595	0.683869
596	0.683869
597	1.1951
598	1.1951
599	1.11681
600	1.11681
601	1.27361
602	1.27361
603	1.58195
604	1.58195
605	1.58195
606	1.58195
607	1.58195
608	1.58195
609	1.58195
610	1.45669
611	1.59624
612	1.59624
613	1.59624
614	1.59624
615	1.28757
616	1.28757
617	1.28757
618	1.28757
619	1.49235
620	2.58666
621	2.16343
622	2.16343
623	2.45444
624	2.45444
625	2.45444
626	2.90417
627	1.64906
628	1.64906
629	1.13732
630	2.55797
631	2.79988
632	2.79988
633	2.79988
634	2.79988
635	2.79988
636	2.15421
637	2.15421
638	1.57229
639	1.4671
640	1.4671
641	1.4671
642	1.69392
643	1.69392
644	1.69392
645	1.69392
646	1.69392
647	1.69392
648	1.69392
649	1.91247
650	1.91247
651	1.24087
652	1.24087
653	1.24087
654	1.10921
655	1.10921
656	1.10921
657	1.10921
658	1.10921
659	1.10921
660	1.10921
661	1.10921
662	0.820787
663	0.685825
664	1.20974
665	1.20974
666	1.20974
667	1.20974
668	1.20974
669	1.20974
670	1.20974
671	1.20974
672	0.71422
673	0.71422
674	0.71422
675	0.71422
676	0.9487
677	0.9487
678	0.9487
679	0.9487
680	1.52634
681	0.812082
682	0.812082
683	1.88517
684	1.88517
685	0.685502
686	-1.01966
687	-1.01966
688	-1.01966
689	-1.01966
690	-1.01966
691	-0.838967
692	-0.838967
693	-0.838967
694	-0.838967
695	-0.838967
696	-0.838967
697	0.807487
698	0.807487
699	1.61664
700	1.36935
701	1.5097
702	1.5097
703	1.5097
704	1.5097
705	1.5097
706	1.5097
707	1.5097
708	1.5097
709	1.5097
710	1.5097
711	1.5097
712	1.53878
713	2.08998
714	2.63844
715	2.63844
716	2.63844
717	2.08022
718	2.08022
719	2.08022
720	2.08022
721	2.08022
722	1.9926
723	1.9926
724	1.9926
725	1.9926
726	0.690908
727	0.690908
728	0.86749
729	0.908105
730	0.908105
731	0.908105
732	0.908105
733	0.908105
734	0.908105
735	0.908105
736	0.908105
737	0.908105
738	0.908105
739	0.908105
740	0.908105
741	0.822907
742	0.822907
743	0.822907
744	0.822907
745	0.822907
746	1.29764
747	1.41356
748	3.93177
749	4.23686
750	3.97292
751	3.97292
752	3.97292
753	2.82494
754	2.07007
755	2.07007
756	1.6492
757	1.46674
758	1.46674
759	1.46674
760	1.46674
761	1.46674
762	1.46674
763	1.46674
764	1.0988
765	1.0988
766	1.45391
767	1.45391
768	1.45391
769	1.72418
770	1.45308
771	1.45308
772	1.45308
773	1.13504
774	1.6353
775	1.6353
776	1.6353
777	1.49676
778	1.10091
779	1.44447
780	1.44447
781	1.44447
782	0.935305
783	0.935305
784	0.935305
785	1.4172
786	1.4172
787	1.4172
788	1.4172
789	1.4172
790	2.26657
791	1.62922
792	3.12258
793	3.12258
794	3.12258
795	1.23265
796	1.23265
797	0.596095
798	1.19256
799	1.89985
800	1.89985
801	2.09138
802	2.95695
803	2.95695
804	3.67192
805	3.67192
806	3.45616
807	5.53619
808	5.53619
809	5.07926
810	5.43409
811	5.43409
812	5.43409
813	6.61505
814	6.61505
815	6.03924
816	6.03924
817	6.03924
818	4.77384
819	3.81779
820	3.81779
821	3.81779
822	4.28135
823	3.62239
824	2.72162
825	2.72162
826	2.72162
827	2.61211
828	2.39065
829	2.39065
830	2.39065
831	2.39065
832	2.39065
833	2.39065
834	2.39065
835	2.07626
836	1.02101
837	1.02101
838	0.923125
839	0.923125
840	0.923125
841	1.90861
842	1.54142
843	1.54142
844	0.932534
845	0.959007
846	0.959007
847	0.959007
848	0.959007
849	0.959007
850	0.959007
851	0.959007
852	0.959007
853	0.959007
854	0.959007
855	1.42746
856	1.42746
857	1.42746
858	2.16695
859	2.6588
860	2.93037
861	2.93037
862	2.83743
863	2.52485
864	1.75292
865	1.75292
866	1.75292
867	1.75292
868	1.79703
869	1.79703
870	1.79703
871	1.79703
872	1.36689
873	1.36689
874	1.36689
875	1.29069
876	1.83407
877	1.83407
878	0.820845
879	-0.866672
880	-0.866672
881	-0.866672
882	-0.866672
883	-0.987958
884	-2.36592
885	-2.36592
886	-2.67982
887	-2.77554
888	-2.77554
889	-3.23188
890	-2.80761
891	-2.80761
892	-2.80761
893	-2.13739
894	-2.13739
895	-2.13739
896	-1.57197
897	-1.03481
898	-1.03481
899	-1.28159
900	-1.28159
901	-1.28159
902	-1.28159
903	-2.15171
904	-1.79226
905	-1.79226
906	-1.48854
907	-1.48854
908	-1.99521
909	-1.74139
910	-1.74139
911	-1.80525
912	-1.42558
913	-1.42558
914	-1.42558
915	-1.42558
916	-1.85429
917	-1.85429
918	-1.85429
919	-1.11316
920	-1.11316
921	-1.11316
922	-1.11316
923	-0.676218
924	-0.676218
925	-0.676218
926	0.639738
927	1.25587
928	1.25587
929	1.25587
930	-0.827901
931	-0.827901
932	-0.827901
933	-0.827901
934	-0.827901
935	-0.827901
936	-0.827901
937	-0.827901
938	-0.827901
939	-1.89579
940	-1.62962
941	-2.67666
942	-2.74333
943	-2.74333
944	-2.74333
945	-2.19176
946	-1.69889
947	-1.03047
948	-2.40655
949	-1.01706
950	-1.01706
951	-1.01706
952	-1.22486
953	-1.22486
954	-1.7323
955	-1.7323
956	-1.7323
957	-1.7323
958	-1.7323
959	-0.873877
960	-0.873877
961	-0.873877
962	-0.873877
963	-1.36415
964	-1.36415
965	-1.87946
966	-1.87946
967	-3.17808
968	-3.17808
969	-3.17808
970	-3.17808
971	-2.86178
972	-2.86178
973	-2.86178
974	-1.82694
975	-1.82694
976	-2.13647
977	-2.13647
978	-1.86563
979	-1.86563
980	-1.86563
981	-1.86563
982	-1.86563
983	-1.86563
984	-1.86563
985	-1.86563
986	-1.86563
987	-1.86563
988	-1.86659
989	-0.553463
990	0.990776
991	0.990776
992	1.2781
993	1.2781
994	1.2781
995	1.2781
996	1.2781
997	1.09198
998	1.09198
999	1.49627
1000	1.26461
1001	1.033
1002	1.033
1003	1.3712
1004	1.3712
1005	1.3712
1006	1.3712
1007	1.3712
1008	1.3712
1009	1.3712
1010	1.3712
1011	1.3712
1012	1.3712
1013	1.3712
1014	0.875408
1015	0.875408
1016	2.87788
1017	2.11739
1018	3.56876
1019	3.56876
1020	3.56876
1021	3.56876
1022	3.82153
1023	3.82153
1024	3.82153
1025	2.69715
1026	2.38548
1027	2.38548
1028	2.38548
1029	2.38548
1030	2.38548
1031	1.08119
1032	1.08119
1033	1.08119
1034	1.17729
1035	1.17729
1036	1.17729
1037	0.985685
1038	0.985685
1039	1.60512
1040	1.60512
1041	1.60512
1042	0.925098
1043	0.925098
1044	0.925098
1045	0.925098
1046	0.925098
1047	0.925098
1048	0.925098
1049	0.925098
1050	0.925098
1051	0.925098
1052	0.925098
1053	0.925098
1054	0.925098
1055	0.925098
1056	0.925098
1057	0.925098
1058	0.925098
1059	0.925098
1060	0.820407
1061	1.71363
1062	1.911
1063	0.893628
1064	0.893628
1065	0.893628
1066	0.893628
1067	0.893628
1068	0.893628
1069	0.893628
1070	0.893628
1071	1.89454
1072	1.89454
1073	1.89454
1074	1.89454
1075	1.89454
1076	1.89454
1077	2.08403
1078	2.08403
1079	2.08403
1080	1.98468
1081	2.37276
1082	2.98215
1083	2.98215
1084	2.98215
1085	1.84188
1086	1.84188
1087	1.84188
1088	1.84188
1089	1.84188
1090	1.84188
1091	0.490191
1092	1.12576
1093	1.12576
1094	1.53803
1095	1.22836
1096	1.22836
1097	1.22836
1098	1.22836
1099	1.22836
1100	1.22836
1101	1.18139
1102	1.5375
1103	1.35582
1104	1.35582
1105	1.35582
1106	1.07924
1107	1.07924
1108	1.07924
1109	1.07924
1110	1.07924
1111	1.07924
1112	1.07924
1113	1.07924
1114	1.07924
1115	1.07924
1116	1.07924
1117	1.07924
1118	1.5938
1119	1.5938
1120	1.06703
1121	1.06703
1122	1.06703
1123	1.06703
1124	1.71565
1125	1.4675
1126	1.4675
1127	1.4675
1128	2.34358
1129	0.903796
1130	0.903796
1131	0.903796
1132	0.799993
1133	1.71925
1134	1.71925
1135	1.71925
1136	1.71925
1137	1.71925
1138	1.71925
1139	1.36584
1140	1.36584
1141	1.36584
1142	1.14383
1143	1.14383
1144	1.14383
1145	1.14383
1146	-0.934024
1147	-0.934024
1148	-1.22259
1149	-1.54472
1150	-1.54472
1151	-1.54472
1152	-1.54472
1153	-1.54472
1154	-1.54472
1155	-1.54472
1156	-1.3803
1157	-1.06305
1158	-1.06305
1159	-1.06305
1160	-1.07015
1161	-1.07015
1162	-1.07015
1163	-1.25243
1164	1.14717
1165	1.14717
1166	1.62465
1167	1.62465
1168	1.62465
1169	0.806804
1170	0.806804
1171	0.806804
1172	0.806804
1173	0.806804
1174	0.806804
1175	0.806804
1176	0.806804
1177	0.806804
1178	0.806804
1179	1.61725
1180	1.61725
1181	1.61725
1182	1.61725
1183	1.61725
1184	1.45943
1185	1.45943
1186	1.45943
1187	1.45943
1188	1.45943
1189	1.45943
1190	1.45943
1191	1.45943
1192	1.45943
1193	1.45943
1194	1.45943
1195	1.45943
1196	1.14879
1197	1.14879
1198	1.14879
1199	1.14879
1200	0.969891
1201	0.969891
1202	0.969891
1203	0.969891
1204	0.969891
1205	0.710854
1206	0.710854
1207	0.710854
1208	0.710854
1209	0.710854
1210	1.34645
1211	1.34645
1212	1.32112
1213	1.32112
1214	1.32112
1215	1.32112
1216	1.32112
1217	1.32112
1218	1.32112
1219	1.32112
1220	1.32112
1221	1.32112
1222	1.32112
1223	1.32112
1224	1.46006
1225	1.56917
1226	1.56917
1227	1.56917
1228	2.26221
1229	2.26221
1230	2.26221
1231	2.26221
1232	2.26221
1233	2.26221
1234	2.26221
1235	2.26221
1236	1.91643
1237	1.91643
1238	1.91643
1239	1.91643
1240	0.88742
1241	2.10243
1242	1.42574
1243	-0.684071
1244	-0.684071
1245	-0.684071
1246	-0.684071
1247	-0.684071
1248	-0.684071
1249	-0.684071
1250	-0.684071
1251	-0.684071
1252	-0.684071
1253	-0.679892
1254	-0.950734
1255	-0.950734
1256	-1.6938
1257	-1.6938
1258	-1.54469
1259	-1.48336
1260	-1.48336
1261	-1.48336
1262	-1.39752
1263	-1.39752
1264	-1.0285
1265	-2.41095
1266	-1.82933
1267	-1.82933
1268	-1.1267
1269	-1.1267
1270	-1.1267
1271	-1.1267
1272	-1.1267
1273	-1.1267
1274	-1.1267
1275	-1.30192
1276	-1.30192
1277	-1.03984
1278	-0.966542
1279	-0.966542
1280	-0.966542
1281	-0.966542
1282	-0.966542
1283	-0.952461
1284	-1.41667
1285	-1.41667
1286	-1.41667
1287	-1.41667
1288	-1.41667
1289	-1.41667
1290	-1.41667
1291	-1.41667
1292	-1.41667
1293	-1.41667
1294	-1.41667
1295	-1.86913
1296	-1.86913
1297	-1.29668
1298	-1.29668
1299	-1.29668
1300	-1.29668
1301	-1.29668
1302	-0.901944
1303	-0.901944
1304	-1.19881
1305	-1.19881
1306	-1.19881
1307	0.836022
1308	0.836022
1309	0.836022
1310	0.836022
1311	-0.743785
1312	-0.743785
1313	-1.86386
1314	-1.86386
1315	-1.86386
1316	-1.86386
1317	-1.86386
1318	-1.71314
1319	-1.71314
1320	-1.71314
1321	-1.71314
1322	-1.71314
1323	-1.71314
1324	-1.51512
1325	-1.88821
1326	-1.60765
1327	-1.60765
1328	-1.60765
1329	-1.60765
1330	-1.60765
1331	-2.65761
1332	-3.1418
1333	-3.1418
1334	-2.87662
1335	-2.61857
1336	-2.2846
1337	-2.7333
1338	-1.54277
1339	-1.54277
1340	-1.54277
1341	-1.54277
1342	-1.54277
1343	-1.49977
1344	-1.44015
1345	-1.44015
1346	-1.44015
1347	-1.44015
1348	-1.44015
1349	-1.44015
1350	-1.44015
1351	-1.39626
1352	-1.95658
1353	-1.95658
1354	-1.95658
1355	-2.48432
1356	-2.48432
1357	-2.23238
1358	-2.23238
1359	-2.23238
1360	-2.05232
1361	-2.05232
1362	-2.05232
1363	-0.949952
1364	-0.949952
1365	-1.12205
1366	-1.12205
1367	-1.12205
1368	-1.12205
1369	-1.42758
1370	-1.1116
1371	-1.1116
1372	-1.1116
1373	-1.47908
1374	-1.47908
1375	-0.494475
1376	0.716366
1377	0.716366
1378	-0.894686
1379	-0.894686
1380	-0.894686
1381	1.21011
1382	1.29166
1383	1.29166
1384	1.29166
1385	1.02332
1386	1.02332
1387	1.02332
1388	1.02332
1389	1.02332
1390	1.02332
1391	0.69947
1392	0.69947
1393	1.49759
1394	1.51914
1395	1.51914
1396	0.766455
1397	-0.218247
1398	0.231738
1399	0.231738
1400	-1.38151
1401	-1.38151
1402	-1.38151
1403	-1.38151
1404	-1.08422
1405	-1.08422
1406	-1.08422
1407	-1.08422
1408	0.30665
1409	1.59469
1410	1.59469
1411	1.59469
1412	1.59469
1413	0.997343
1414	0.997343
1415	0.997343
1416	1.58004
1417	1.58004
1418	1.58004
1419	1.58004
1420	1.58004
1421	1.31495
1422	1.31495
1423	1.31495
1424	1.24254
1425	1.24254
1426	-0.958345
1427	-0.958345
1428	-0.958345
1429	-0.958345
1430	-1.16982
1431	-1.16982
1432	-1.16982
1433	-1.16982
1434	0.496254
1435	1.02285
1436	1.02285
1437	-0.790018
1438	-1.38748
1439	-1.38748
1440	-1.38748
1441	-1.38748
1442	-1.38748
1443	-1.81568
1444	-1.81568
1445	-1.32203
1446	-1.32203
1447	-1.32203
1448	-1.32203
1449	-1.32203
1450	-1.32203
1451	-1.32203
1452	-1.32203
1453	-1.32203
1454	-1.82187
1455	-1.82187
1456	-1.82187
1457	-1.82187
1458	-2.0775
1459	-2.0775
1460	-2.0775
1461	-2.0775
1462	-2.0775
1463	-2.0775
1464	-0.923427
1465	-0.923427
1466	-0.923427
1467	-0.923427
1468	-0.923427
1469	-1.31466
1470	-1.31466
1471	-1.31466
1472	-1.98899
1473	-1.98899
1474	-2.26319
1475	-1.2131
1476	-1.2131
1477	-1.2131
1478	-1.2131
1479	-1.2131
1480	-1.2131
1481	-1.98352
1482	-1.98352
1483	-1.98352
1484	-1.44619
1485	-1.44619
1486	-1.83603
1487	-1.83603
1488	-1.83603
1489	-1.83603
1490	-1.83603
1491	-1.83603
1492	-1.83603
1493	-1.83603
1494	-1.10405
1495	-1.10405
1496	-1.10405
1497	-1.10405
1498	-1.40632
1499	-1.40632
1500	-1.40632
1501	-1.40632
1502	-1.13838
1503	-1.13838
1504	-1.61628
1505	-1.61628
1506	-1.61628
1507	-1.61628
1508	-1.61628
1509	-1.61628
1510	-1.61628
1511	-0.898398
1512	-0.898398
1513	-0.898398
1514	-0.898398
1515	-1.06881
1516	-1.06881
1517	-1.06881
1518	-1.59588
1519	-1.59588
1520	-1.8708
1521	-1.8708
1522	-0.434665
1523	-0.825588
1524	-0.825588
1525	-0.825588
1526	-0.825588
1527	-0.84468
1528	-0.84468
1529	-0.84468
1530	-0.84468
1531	1.31936
1532	1.31936
1533	1.31936
1534	1.31936
1535	1.31936
1536	1.31936
1537	1.31936
1538	1.31936
1539	1.54858
1540	2.27683
1541	2.93467
1542	2.75052
1543	2.75052
1544	1.82491
1545	1.82491
1546	1.85503
1547	1.85503
1548	1.85503
1549	1.85503
1550	1.85503
1551	1.65289
1552	1.65289
1553	1.65289
1554	1.65289
1555	1.65289
1556	1.65289
1557	1.65289
1558	1.62752
1559	1.62752
1560	1.62752
1561	0.964238
1562	1.78159
1563	1.78159
1564	1.78159
1565	1.78159
1566	1.78159
1567	1.78159
1568	1.43449
1569	1.43449
1570	1.40302
1571	1.40302
1572	1.40302
1573	1.40302
1574	0.880843
1575	1.07514
1576	1.07514
1577	0.759898
1578	0.759898
1579	0.937996
1580	0.937996
1581	1.6709
1582	1.6709
1583	1.02201
1584	1.02201
1585	1.98965
1586	1.98965
1587	0.638529
1588	0.638529
1589	0.638529
1590	2.11051
1591	2.11051
1592	2.11051
1593	2.11051
1594	2.11051
1595	2.11051
1596	1.43969
1597	1.43969
1598	1.43969
1599	2.46416
1600	2.46416
1601	2.46416
1602	1.51832
1603	1.51832
1604	1.07509
1605	1.07509
1606	1.07509
1607	1.82869
1608	2.34943
1609	3.0478
1610	3.0478
1611	3.0478
1612	2.91586
1613	2.4128
1614	3.70554
1615	3.616
1616	3.616
1617	3.45638
1618	3.45638
1619	1.70748
1620	1.25098
1621	2.15397
1622	0.83083
1623	0.83083
1624	-1.17443
1625	-1.17443
1626	-1.02865
1627	-1.02865
1628	-1.02865
1629	-0.965932
1630	-0.965932
1631	-0.965932
1632	0.876764
1633	0.876764
1634	1.49627
1635	1.49627
1636	2.1013
1637	2.1013
1638	2.1013
1639	2.1013
1640	1.81417
1641	1.81417
1642	1.66605
1643	1.66605
1644	2.13878
1645	1.32364
1646	0.894144
1647	0.894144
1648	1.16927
1649	1.49073
1650	1.49073
1651	1.49073
1652	1.49073
1653	1.49073
1654	1.70948
1655	0.802216
1656	0.802216
1657	0.802216
1658	1.16365
1659	1.16365
1660	1.16365
1661	0.986087
1662	1.52586
1663	1.52586
1664	0.881141
1665	0.881141
1666	1.06579
1667	1.06579
1668	1.05034
1669	1.05034
1670	1.05034
1671	1.05034
1672	1.05034
1673	1.05034
1674	1.05034
1675	1.64386
1676	1.88344
1677	1.88344
1678	1.88344
1679	1.60752
1680	1.60752
1681	1.60752
1682	1.91814
1683	1.91814
1684	1.28322
1685	1.28322
1686	1.28322
1687	1.28322
1688	1.16495
1689	1.16495
1690	1.16495
1691	1.16495
1692	1.16495
1693	1.16495
1694	1.65944
1695	1.65944
1696	1.65944
1697	1.65944
1698	1.65944
1699	1.65944
1700	1.81201
1701	1.81201
1702	1.81201
1703	1.81201
1704	2.19536
1705	2.50694
1706	2.50694
1707	2.50694
1708	2.1684
1709	2.1684
1710	1.46539
1711	1.38606
1712	1.38606
1713	1.38606
1714	1.38606
1715	1.38606
1716	1.38606
1717	1.38606
1718	1.38606
1719	1.38606
1720	1.38606
1721	1.38606
1722	1.38606
1723	1.38606
1724	1.38606
1725	1.38606
1726	1.38606
1727	1.42681
1728	1.42681
1729	1.42681
1730	1.42681
1731	1.42681
1732	1.42681
1733	1.42681
1734	-0.666829
1735	-0.625465
1736	-0.625465
1737	-1.20256
1738	-1.20256
1739	-0.662334
1740	-0.662334
1741	-0.662334
1742	-1.86806
1743	-1.35995
1744	-1.35995
1745	-1.07478
1746	-1.07478
1747	-1.07478
1748	-1.29748
1749	-1.29748
1750	-1.29748
1751	-1.29748
1752	-1.29748
1753	-1.29748
1754	-1.29748
1755	-1.29748
1756	-1.29748
1757	-1.29748
1758	-1.29748
1759	-1.59827
1760	-1.59827
1761	-1.59827
1762	-1.59827
1763	-1.59827
1764	-1.59827
1765	-1.59827
1766	-1.59827
1767	-1.59827
1768	-1.59827
1769	-1.05105
1770	-1.05105
1771	-1.04392
1772	-0.918211
1773	-0.918211
1774	-0.918211
1775	-0.918211
1776	2.20721
1777	2.20721
1778	1.21692
1779	1.21692
1780	1.21692
1781	1.96344
1782	1.96344
1783	1.96344
1784	1.96344
1785	1.96344
1786	2.59923
1787	2.71991
1788	2.71991
1789	2.66477
1790	2.66477
1791	3.28865
1792	3.28865
